OI S.A.;OI;Oi fecha venda de torres de telecomunicações por R$ 1,17 bilhão,A Oi informou nesta quarta-feira (25) que suas controladas Telemar Norte Leste e BRT Serviços de Internet fecharam acordo com a SBA Torres Brasil para transferência de 1.641 torres de telecomunicações por US$ 1,17 bilhão. Segundo a companhia, o montante deverá ser recebido em dezembro deste ano, data prevista para o fechamento do negócio. Em comunicado, a Oi afirmou que a operação reforça e melhora a flexibilidade financeira da companhia, permitindo aumentar os vencimentos e maturidades da dívida, reduzir o custo associado ao financiamento e fortalecer a posição de liquidez da Oi. Adicionalmente, a transação aporta como benefício a transferência para  a compradora da responsabilidade, dos custos e investimentos na operação, manutenção e ampliação das torres. Ao mesmo tempo, ela assegura a continuidade da prestação do serviço móvel pessoal (SMP), na medida em que também compreende a locação de espaço nestas torres por meio de contrato de longo prazo, bem como estabelece condições para a ampliação do espaço alugado, diz o texto.,+
ABRIL EDUCACAO S.A.;ABRIL EDUCA;Abril Educação elege presidente do conselho e simplifica comando,Abril Educação divulgou nesta segunda-feira uma série de mudanças na sua estrutura organizacional. com a eleição de Giancarlo Civita como presidente do conselho. ocupando um cargo que estava vago desde o falecimento de seu pai. Roberto Civita. em junho.O diretor-presidente da Abril Educação. Manoel de Amorim. foi nomeado vice-presidente do conselho. O executivo também assumirá interinamente o posto de diretor financeiro e de relações com investidores. após a renúncia de Fabio Carvalho. Segundo comunicado da Abril Educação. Carvalho deixa a companhia nesta segunda-feira para assumir outras responsabilidades em companhia de outra indústria.Sem revelar mais detalhes. a Abril Educação afirmou que um novo profissional já foi contratado para substituir Carvalho definitivamente a partir de 12 de agosto. A empresa também revelou uma série de outras mudanças na sua linha de comando. enxugando de 12 para cinco o número de unidades que passarão a se reportar diretamente ao presidente-executivo do grupo.Para tanto. foram criadas duas novas vice-presidências e duas novas unidades de negócios. Apenas a diretoria financeira que já respondia diretamente ao presidente-executivo continuará a fazê-lo. Às 10h27. as units da Abril Educação exibiam alta de 0.17%. para R$ 35.02. com baixo volume de negócios. No mesmo horário. o Ibovespa. príncipal índice da Bolsa de Valores de São Paulo (Bovespa) operava com oscilação negativa de 0.03%.SimplificaçãoA vice-presidência de produtos e serviços pedagógicos englobará tanto as unidades de sistemas de ensino. editoras e produtos complementares. como as diretorias de vendas para governos e de marketing.O objetivo. disse a empresa. é reforçar o foco no cliente e não exclusivamente no produto. O comando da vice-presidência ficará a cargo de Mario Ghio Junior.atual diretor geral de sistemas de ensino.publicidadeVera Balhestero. diretora geral das editoras Ática e Scipione ficará à frente da nova vice-presidência de operações. serviços e integração. A unidade será composta pelas áreas de tecnologia da informação. tecnologia de educação. serviços compartilhados. logística e operações e recursos humanos.Completam o time de negócios imediatamente abaixo do presidente-executivo a unidade de escolas e cursos preparatórios. comandada por João Almeida e Silva. e a unidade de ensino de idiomas. No dia 1 de agosto. Julio de Angeli assumiu a presidência do grupo Ometz. dono da marca Wise Up. comprada pela Abril Educação por R$ 877 milhões em fevereiro. Segundo a Abril Educação. as mudanças foram realizadas para promover maior integração. controle e captura de sinergias entre suas diversas unidades de negócio. simplificando seus processos de gestão.CortesA editora Abril anunciou na última quinta-feira a extinção das revistas Alfa. Bravo!. Gloss e Lola. além do portal Club Alfa. De acordo com a empresa. cerca de 150 profissionais das mais diversas áreas deixam a empresa em função da reestruturação.A editora afirmou que as quatro publicações representavam menos de 2% da receita de publicidade das revistas da Abril. A edição de agosto das revistas. que circula em todo o País a partir da próxima semana. é a última de cada título.Além disso. a Abril anunciou mudanças nas estruturas editorial e comercial das Unidades de Negócios Abril Segmentadas. Veja. Exame e Negócios Digitais. Entre as principais mudanças na frente comercial. está a descentralização da Diretoria de Publicidade Centralizada. que passará a ser distribuída em cada uma das UN´s (unidades de negócios).A Abril encara esta fase como parte da evolução natural dos negócios e segue com a missão de difundir a informação. com excelência editorial. pioneirismo e integridade. afirmou. em nota. o presidente da Abril S.A.. Fábio Colletti Barbosa.,+
AGRENCO LTD.;AGRENCO;PF prende executivos da Agrenco por desvio de recursos,A Polícia Federal prendeu hoje dois funcionários da Agrenco acusados de desvio de recursos da empresa. segundo informações do superintendente da Polícia Federal (PF) em Santa Catarina. Marcos Moura. A ação da PF faz parte da Operação Influenza. deflagrada hoje em São Paulo e Santa Catarina. De acordo com Moura. Antonio Augusto Pires Junior e Antonio Iafelice foram presos sob a acusação de terem maquiado balanços financeiros da companhia. a fim de esconder desvios de recursos em benefício próprio. De acordo com informações da página da Agrenco na internet. Iafelice é diretor-presidente da empresa e Pires Junior é diretor de operações. Além dos executivos. outras 22 pessoas foram detidas por envolvimento na operação. incluindo o delegado do município de Itajaí. Jackson Aluir Corbari. Entre as acusações que pesam sobre os envolvidos no esquema. o superintendente da PF citou os crimes de sonegação fiscal. lavagem de dinheiro. formação de quadrilha. falsidade ideológica. remessa ilegal de dinheiro ao exterior e corrupção ativa e passiva. Moura informou ainda que uma operação de busca está sendo feita nesta tarde na sede da Agrenco. em São Paulo. para apreensão de documentos. A Agrenco. que atua como trading. opera no porto de Itajaí. A Agrenco Ltd. é uma companhia de serviços integrados que atua nos setores de agronegócio e biocombustível em âmbito mundial. Está presente em toda a cadeia de valor do agronegócio: compra da produção e prestação de assistência técnica e financeira a produtores (originação). armazenamento e transporte de produtos agrícolas (logística) e venda e distribuição destes produtos a consumidores finais em todo o mundo (distribuição). A Operação Influenza foi deflagrada para desvendar uma organização criminosa que internava divisas. efetuava operações cambiais ilegais e movimentações por meio de laranjas. ocultava bens e rendas e simulava operações com o uso de documentos falsos e fraudes em licitações. A Agrenco deve se manifestar sobre a operação por meio de sua assessoria de imprensa até o final do dia. Após a notícia. a Bovespa suspendeu os negócios com os BDRs (recibos de ações negociados no Brasil) da Agrenco. no aguardo de esclarecimentos. Até a suspensão. os BDRs despencavam 46.81%.,-
ALPARGATAS S.A.;ALPARGATAS;Alpargatas renova contrato com Mizuno,A Alpargatas antecipou a renovação do seu contrato para distribuir a marca japonesa Mizuno no Brasil e em alguns países da América Latina. O acordo  que expirava em 2016  foi renovado nesta quinta-feira  16  e valerá por mais 13 anos  com possibilidade de extensão por outros 13. A realização da Copa e a da Olimpíada no Brasil motivou a empresa a antecipar a negociação. Poderemos investir mais nas marcas durante os grandes eventos esportivos agora que sabemos que os contratos continuarão a valer após 2016  disse o diretor de artigos esportivos da Alpargatas  Fernando Beer. A Alpargatas começou a distribuir a marca Mizuno no Brasil em 1997 e  desde então  renovou o contrato três vezes. A empresa paga royalties à fabricante japonesa  mas os detalhes financeiros não são abertos. A maioria dos produtos vendidos no Brasil é importada. A Alpargatas  no entanto  pretende aumentar a participação do calçado feito no País. Precisamos ampliar a produção local para suportar o crescimento do mercado brasileiro  disse Beer. Hoje marca é líder no País no segmento de tênis de alta performance para corrida. Isso faz do Brasil o segundo maior mercado da Mizuno  atrás do Japão. O contrato com a empresa japonesa permite que a Alpargatas represente a marca no Brasil  Argentina  Uruguai  Paraguai e Chile  mas hoje a empresa vende a grife japonesa apenas no Brasil e Argentina. A nossa intenção é expandir para novos mercados. Estamos avaliando isso  disse Beer. Estratégia A parceria com a Mizuno é estratégica para a Alpargatas  grupo que também é dono de marcas como Havaianas  Rainha e Topper. As vendas da Mizuno quadruplicaram nos últimos cinco anos e fizeram da japonesa a marca que mais cresce no grupo brasileiro. Só no terceiro trimestre de 2013  a receita da Alpargatas com produtos Mizuno subiu 48% na comparação com o mesmo período do ano anterior  segundo dados do balanço da companhia. A empresa não abre os dados de faturamento por marca  mas estima-se que a Mizuno concentre metade da receita da Alpargatas com artigos esportivos - um montante que somou cerca de R$ 625 milhões nos nove primeiros meses de 2013. O segmento vem ganhando relevância no grupo e já representava 37% da receita da companhia no terceiro trimestre de 2013  três pontos porcentuais acima do peso que tinha no mesmo período de 2012.  Copa e Olimpíada O mercado de material esportivo deve crescer ainda mais durante a Copa e Olimpíada  estima a coordenadora do MBA de Marketing Esportivo da ESPM  Clarisse Setyon. ?O segmento tradicionalmente sofre uma explosão de consumo nesse período  principalmente nos países que sediam os jogos?  disse. Para ela  a renovação do contrato com a Mizuno é fundamental para a Alpargatas competir com grandes empresas multinacionais de esporte  como Nike e Adidas. É mais barato investir em uma marca que já é desejada pelo consumidor do que criar uma do zero  avalia. A Alpargatas quer aproveitar a realização da Copa e da Olimpíada no Brasil para elevar as vendas da Mizuno e tentar ganhar presença em outros esportes  como futebol  handebol e vôlei. Para isso  a empresa prepara um reforço na sua estratégia de marketing  mas terá de driblar barreiras impostas pelos organizadores dos jogos. A Adidas é patrocinadora oficial da Copa e  a Nike  da seleção brasileira. A Mizuno  portanto  não poderá fazer menção direta ao evento nem ao time do Brasil. Vamos explorar as imagens dos atletas da seleção que patrocinamos  o Hulk e o Dedé  disse Beer. Nossa maior aposta será na Olimpíada. A Mizuno terá uma presença forte no Rio  completou. As informações são do jornal ,+
ANDRADE GUTIERREZ CONCESSOES S.A.;AGCONCESSOES;Aprovado negócio de Andrade Gutierrez com Camargo Corrêa,O Conselho Administrativo de Defesa Econômica (Cade) aprovou  sem restrições  a aquisição pela Andrade Gutierrez Concessões de 50% das ações representativas da holding M.C.P.S.P.E. Empreendimentos e Participações  empresa não operacional do Grupo Camargo Corrêa. Segundo despacho publicado no Diário Oficial da União (DOU) desta quarta-feira  8  a empresa foi criada para construir  instalar e futuramente explorar um aeroporto privado na região metropolitana de São Paulo. Os grupos Andrade Gutierrez e Camargo Corrêa já atuam no setor aeroportuário  já que detêm participação acionária na Companhia de Concessões Rodoviárias (CCR). Em novembro do ano passado  o Consórcio Aero Brasil  formado pela CCR (75%) e os operadores internacionais Flughafen München GmbH e Flughafen Zürich AG (conjuntamente  25%)  foi declarado vencedor do leilão de concessão para ampliação  manutenção e exploração do Aeroporto Internacional Tancredo Neves (Confins)  em Minas Gerais. Segundo o contrato de concessão  o Consórcio Aero Brasil deterá 51% da participação acionária de Confins  cabendo os 49% restantes à Infraero. A CCR também participa da operação de aeroportos internacionais na Costa Rica  Curaçao e Equador. A holding alvo da operação  segundo explicam as empresas em documento enviado ao Cade  terá por objeto a criação de nova infraestrutura aeroportuária  e o resultado dessa operação será o aumento de capacidade nesse segmento no Brasil.,+
BICICLETAS MONARK S.A.;BIC MONARK;Indústria nacional está desaparecendo,A elevada carga tributária e o câmbio valorizado estão acabando com a indústria nacional de bicicletas. Marcas brasileiras famosas  como Caloi e Monark  estão se rendendo às importações de peças e equipamentos  fazendo no Brasil apenas o trabalho de montagem dos veículos. Segundo fontes do setor  até 70% das bicicletas da Caloi e 100% das Monark são hoje made in China. Quando um brasileiro compra uma bicicleta  quase metade do que desembolsa vai para o poder público na forma de impostos. A carga de tributos incidente sobre uma bicicleta nova equivalente ao preço das duas rodas montadas – aro  cubo  raios  rolamentos e pneus –  e do quadro. “Infelizmente a indústria nacional está acabando. Já não se fabrica mais no Brasil catracas  correntes e câmbios. Não compensa porque é caro e lá fora a tecnologia é melhor”  avalia o gerente comercial da Agência da Bicicleta  André Hain Taborda. Desoneração Tramita na Câmara dos Deputados um projeto de lei que concede isenção do Imposto sobre Produtos Industrializados (IPI) para bicicletas e suas peças vendidas separadamente. O projeto também zera as alíquotas da contribuição para o PIS/Pasep e da Cofins incidentes sobre as vendas de bicicletas. Para o autor da proposta  deputado Daniel Almeida (PCdoB-BA)  a desoneração vai baixar preços e estimular o uso das bicicletas como meio de transporte sustentável. “O meio ambiente e a saúde humana entram em equilíbrio quando esse modal se torna viável”  afirma. A proposta tramita em caráter conclusivo – não requer apreciação em plenário  bastando sua aprovação nas comissões – e ainda será analisada pelas comissões de Finanças e Tribu­­tação de Constituição e Justiça. e de Cidadania.,-
BROOKFIELD INCORPORACOES S.A.;BROOKFIELD;Brookfield faz sua estreia em Curitiba,O condomínio residencial Update  primeiro empreendimento lançado pela Brookfield Incor­porações na capital paranaense  será construído no bairro Portão  um dos que mais crescem em Curitiba e alvo de outros inúmeros lançamentos imobiliários. O condomínio terá 380 unidades  distribuídas em sete torres. “Escolhemos o Portão principalmente pela possibilidade de encontrar terrenos maiores (são 15.504 metros quadrados) e pelo perfil do empreendimento  que é de médio padrão  com demanda certa na região”  afirma o superintendente de incorporação da unidade Sul e Interior de São Paulo  André Lucarelli. Os apartamentos-padrão têm dois e três quartos  com 60 e 75 metros quadrados privativos  respectivamente. Há  ainda  28 coberturas com área útil média de 108 metros quadrados. Os apartamentos no térreo serão do tipo garden  com área aberta privativa de 20 metros quadrados. Há opção para uma ou duas vagas de garagem. O preço médio do metro quadrado de área útil é de R$ 4 1 mil. As obras começam em abril e o prazo para conclusão é de 30 meses. No endereço do empreendimento foram montados dois apartamentos decorados pelas arquitetas Carolina Farah e Viviane Cirello. “As plantas dos apartamentos primam pela integração de ambientes e conforto nas áreas íntimas”  aponta Lucarelli. O projeto seguirá o conceito condomínio-clube  com opções de lazer como academia  cinema  piscinas coberta e descoberta  espaço office  churrasqueira  salão de jogos  quadra de esportes  entre outras. De acordo com Lucarelli  os espaços serão entregues decorados. Cerca de 30% das unidades já foram vendidas. A comercialização é feita pelas imobiliárias Lopes e Galvão Vendas.,+
CELULOSE IRANI S.A.;CELUL IRANI;História do Contestado em Campina da Alegria,Os funcionários de uma em­­presa localizada em Santa Catarina vão ganhar um presente diferente na data de aniversário da Celulose Irani: empregados e familiares poderão assistir à peça teatral O Contestado  amanhã  no Ginásio Mário Casara  em Campina da Alegria. O evento também será aberto ao público em geral  com entrada gratuita. Escrita pelo historiador  dramaturgo e musicista Romário Borelli  na década de 70  a peça foi censurada pela ditadura e após 35 anos foi remontada pela Universidade do Oeste de Santa Catarina (Unioeste). No palco  50 músicos  cantores e atores encenam as batalhas que marcaram a discussão entre os estados de Santa Catarina  Paraná e o governo federal pela posse da região do Contestado. A disputa aconteceu entre os anos de 1912 e 1916 e resultou na rendição e massacre de quase 20 mil sertanejos.,+
CEMIG GERACAO E TRANSMISSAO S.A.;CEMIG GT;Aneel autoriza Copel e Cemig a reforçar subestações. Copel terá um valor total adicional de Receita Anual Permitida (RAP) de R$ 713 mil para reforçar instalações na Subestação Guaíra,A Agência Nacional de Energia Elétrica (Aneel) autorizou nesta quarta-feira (27) a Companhia Paranaense de Energia Geração e Transmissão (Copel) a reforçar instalações na Subestação Guaíra. Com isso  a concessionária terá um valor total adicional de Receita Anual Permitida (RAP) de R$ 713 mil. A Agência também autorizou a Cemig Geração e Transmissão (Cemig GT) a implantar reforços nas instalações de transmissão de São Gotardo 2. Como consequência  a Agência estabeleceu parcelas adicionais de RAP destinadas à concessionária. O valor total desse adicional é de R$ 2 3 milhões. A Concessionária Itumbiara Transmissora de Energia também recebeu aval da Aneel para realizar reforços na Subestação Ribeirãozinho. E para isso  terá um adicional de RAP de R$ 5 4 milhões. Tanto para a Copel quanto para a Itumbiara  a Aneel ainda definiu o cronograma de execução e as características das obras aprovadas. As resoluções com essas decisões estão publicadas no Diário Oficial da União desta quarta-feira.,+
CIA CACIQUE DE CAFE SOLUVEL;CACIQUE;Café: indústrias nacionais pagam recorde de R$ 8 mil pela saca,São Paulo  23 - O Consórcio Brasil  composto pelas marcas Café Santa Clara (CE)  Café Damasco (PR)  Café Bom Dia (MG)  Café Toko (MG)  Café Pelé (SP) e Café Floresta (SP) pagou R$ 8.001 01  o equivalente a US$ 2.880 00 ao produtor Daltro Noronha Barros  para cada saca de 60 kg de seu lote de 10 sacas  em leilão do 1º Concurso Nacional Associação Brasileira da Indústria de Café (Abic) de Qualidade do Café  do qual participaram somente torrefadoras nacionais. O lote do produto é proveniente da Fazenda Transwal  município de Cristina  em  Minas Gerais  e participou do concurso da Associação Brasileira de Cafés Especiais (BSCA)  o Cup of Excellence 2004. O segundo colocado  foi produtora Julia de Alcântara Jones  que tem uma área de apenas 3 hectares de café  na Fazenda Divino Espírito Santo  em Piatã  na Bahia. Ela foi selecionada originalmente pelo concurso de Café da Bahia  promovido pela Assocafé. Seu lote foi arrematado por R$ 3.103 03/saca  pela empresa Toko  que produz o Café Toko  em Juiz de Fora (MG). O terceiro colocado  o produtor Cláudio Carneiro Pinto  da Fazenda Grota de São Pedro  em Carmo de Minas  cuja amostra foi também enviada pela BSCA  teve o seu lote comprado pelo Café Pelé  por R$ 2.001 00/saca. Todos estes três finalistas alcançaram preços recordes em concursos nacionais. Para o presidente da ABIC  Guivan Bueno  o resultado do concurso serve para demonstrar que o café mais valorizado do mundo é brasileiro  foi comprado por torrefadoras nacionais e será industrializado e oferecido para os consumidores brasileiros  dando-lhes a oportunidade de degustar um dos melhores cafés do mundo. Todos os dez lotes do leilão adquiridos pelas torrefadoras constituirão a 1ª Edição Especial dos Melhores Cafés do Brasil  que será lançada ao público em março de 2005  com o apoio da Associação Brasileira de Supermercados (Abras)  que vai estimular a comercialização destes cafés de alta qualidade entre os supermercados associados nos vários estados brasileiros. Apresentados em embalagens variadas  os cafés da Edição Especial serão apresentados com selo adesivo numerado e seqüenciado  com o logotipo da campanha e materiais de identificação para as prateleiras. Será uma edição limitada de 10 mil quilos. Veja a seguir a lista completa dos premiados: 1º Produtor: Daltro Noronha Barros Concurso Regional: BSCA - CUP 2004 Propriedade: Fazenda Transwal - Cristina - MG Preço: R$ 8.001 01/saca  adquirido pelo Consórcio Brasil  - Café Santa Clara  Café Damasco  Café Bom Dia  Café Pelé  Café Toko e Café Floresta 2º Produtor: Julia de Alcântara Jones Concurso Regional: 3º Concurso de Qualidade de Cafés da Bahia Propriedade: Fazenda Divino Espírito Santo - Piatã - BA Preço: R$ 3.103 03/saca  adquirido por Café Toko 3º Produtor: Cláudio Carneiro Pinto Concurso Regional: BSCA - CUP 2004 Propriedade: Fazenda Grota São Pedro - Carmo de Minas - MG Preço: R$ 2.001 00/saca  adquirido pela Cia. Cacique de Café Solúvel - Café Pelé. 4º Produtor: Isaias de Souza Silva Concurso: 3º Concurso de Qualidade de Cafés da Bahia Propriedade: Fazenda Goiabeira - Vitória da Conquista-BA. Preço: R$ 1.305 00/saca  adquirido por Nhá Benta Alimentos Ltda. - Café Tiradentes 5º Produtor: José Ismar Mendes Concurso: 3º Concurso de Qualidade de Café de São Paulo Propriedade: Sítio Nossa Senhora Aparecida - Jeriquara Preço: R$ 1.140 00/saca  adquirido por Indústria e Comércio Café Floresta S. A. - Café Floresta 6º Produtor: Frederico Ferraz Khoury Concurso: 3º Concurso de Qualidade de Cafés da Bahia Propriedade: Fazenda Pedra Dourada - Vitória da Conquista-BA Preço: R$ 870 00/saca  adquirido por Café Guidali Ind. Com. Ltda. - Café Guidali 7º Produtor: Antônio Basso Concurso: 3º Concurso de Qualidade de Café de São Paulo. Propriedade: Fazenda Nossa Senhora Aparecida - Jeriquara-SP Preço: R$ 747 00/saca  adquirido por Cardoso e Nascimento Ind. e Com. Ltda. - Café Letícia 8º Produtor: Leonildo Micalli Jr. Concurso: 3º Concurso de Qualidade de Café de São Paulo Propriedade: Fazenda Candeias - Pedregulho-SP Preço: R$ 627 27/saca  adquirido por Icatril S.A. - Café Cajubá 9º Produtor: Evaristo Batista de Vilas Boas Concurso Regional: BSCA - CUP 2004 Propriedade: Sítio Santa Terezinha - Pedralva - MG Preço: R$ 471 00/saca  adquirido por Moka Trading Ltda. - Café Moka 10º Produtor: Luiz Jordam Concurso Regional: 3º Concurso de Qualidade de Cafés da Bahia Propriedade: Fazenda Estância - Barra do Choça - BA Preço: R$ 447 00 /saca  adquirido por J.R. Com. Exp. Café - Café Livramento ,+
CIA ENERGETICA DO RIO GDE NORTE - COSERN;COSERN;Apagão atinge região turística de Natal,Uma das 12 cidade-sede da Copa  Natal teve duas de suas regiões turísticas atingidas por um apagão na noite de sexta-feira (20)  de acordo com a Cosern (Companhia Energética do Rio Grande do Norte). A empresa afirma que parte dos bairros de Ponta Negra e Capim Macio ficaram sem luz durante quatro horas entre a noite de sexta-feira e a madrugada deste sábado (21). Região de alta circulação de turistas  os bairros de Ponta Negra e Capim Macio  na zona sul da cidade  abrigam as praias mais visitadas da capital do Rio Grande do Norte  e grande parte de sua rede hoteleira. Segundo a Cosern  no entanto  os hotéis  principalmente os credenciados pela Fifa  não foram atingidos pela falta de luz  já que o apagão não afetou a parte costeira dos bairros. A Cosern informa que um ato de vandalismo foi a causa do apagão. Um cabo de distribuição da companhia no bairro de Capim Macio foi rompido por causa de um arame lançado no fio  segundo nota da empresa. A falta de energia na região turística começou às 22h05  e a luz foi restabelecida nos dois bairros um pouco depois das 2h30 de sábado. ,-
CIA SANEAMENTO DO PARANA - SANEPAR;SANEPAR;Manutenção da Sanepar pode deixar 500 mil pessoas sem água. Trabalhos começaram às 14 horas deste sábado e podem interromper serviços em partes de Curitiba  Almirante Tamandaré Araucária  Campo Largo e Campo Magro. Normalização do abastecimento está prevista apenas para segunda-feira.,A Companhia de Saneamento do Paraná (Sanepar) iniciou serviço de manutenção na Estação Passaúna às 14 horas deste sábado (9). O abastecimento será interrompido em partes de Curitiba  Almirante Tamandaré  Araucária  Campo Largo e Campo Magro  que são abastecidas pelo reservatório da estação. Segundo estimativas da Sanepar  500 mil pessoas serão afetadas. O serviço só será restabelecido na madrugada de segunda-feira (11). De acordo com a assessoria de comunicação da companhia  a recuperação lenta do abastecimento evita problemas na rede de distribuição  como rompimento de redes. Bairros afetados. Em Curitiba   a manutenção pode afetar os serviços nos bairros. Em Almirante Tamandaré   o abastecimento pode ficar prejudicado no bairro Tanguá. Em Araucária  nos bairros. Em Campo Largo  somente o bairro Ferraria será prejudicado. Em Campo Magro  o serviço pode afetar o abastecimento no bairro Boa Vista. Reclamação. Os consumidores reclamam que a Sanepar não os avisa com antecedência sobre o desabastecimento. É o caso da professora Maria do Rosário dos Santos  que mora no Tatuquara. A Sanepar deveria enviar um aviso por escrito sobre o dia em que vai faltar água. Se isso fosse feito  a gente se prepararia. Eu trabalho o dia inteiro  das 10h da manhã às 10h da noite  olho minha caixa de cartas todos os dias  mas não recebi nenhum aviso. E se a gente liga na Sanepar  os atendentes são mal qualificados e nos tratam mal  afirma a professora.,-
DUFRY A.G.;DUFRY AG;Advent confirma compra das lojas Duty Free da Brasif,O grupo americano Advent International  através de sua filial Dufry  anunciou nesta segunda-feira um acordo para adquirir a Brasif  maior cadeia de lojas aeroportuárias do Brasil. Pelo acordo  a Dufry AG  considerada como uma dos principais operadores mundiais de lojas em aeroportos  comprará tanto a rede de lojas da Brasif como sua plataforma logística. As duas aquisições  no valor de US$ 250 milhões cada uma  serão financiadas conjuntamente por fundos administrados pela Advent (20%) e pela Dufry (80%)  segundo fontes do grupo americano. Essas operações  segundo os analistas  reforçam a posição da Advent como maior investidor mundial em negócios relacionados a aeroportos.,-
EBX BRASIL S.A.;EBX BRASIL;Eike tem 72.5% do patrimônio nos Estados Unidos. Ações mantidas em holdings offshore representam R$ 13.87 bilhões da fortuna do homem mais rico do país,Duas empresas com sede no exterior concentram 72 5% do valor total da participação direta de Eike Batista em ações de suas controladas OGX  OSX  MMX  LLX  MPX e CCX. Levantamento feito pela consultoria Economática mostra que as ações mantidas nessas holdings offshore representam R$ 13 87 bilhões da fortuna do homem mais rico do país. O estado americano de Nevada foi a sede escolhida pelo bilionário para a Centennial Asset Mining Fund LLC  que  por sua vez  controla a Centennial Asset Brazilian Equity Fund LLC. Por meio dessas companhias Eike mantém a maior fatia de sua participação nas seis empresas brasileiras. Subindo um pouco mais no emaranhado societário criado pelo magnata  uma linha do organograma mostra que a Centennial Mining tem como administrador único (“sole director”) a EBX International S.A.  empresa presidida pelo bilionário com sede no Panamá  conhecido paraíso fiscal da América Central. O valor calculado por meio do levantamento das participações acionárias feito pela Economática pode ter sofrido alguma alteração recente  sem maior relevância. O empresário anunciou este ano a venda de duas parcelas minoritárias na Centennial Brazilian e “em outras holdings offshore” para o fundo árabe Mubadala (5 63%) e para a GE (0 8%). Eike ainda aparece como dono de 100% das ações das duas companhias em formulários de referência arquivados na Comissão de Valores Mobiliários (CVM) relativos a 2011  os documentos mais recentes deste tipo arquivados no órgão regulador de mercado. Como o grupo não detalhou como foi efetuada a transação e que outras offshores estariam envolvidas  é difícil afirmar o que teria mudado na relação. Mas  por causa dos porcentuais envolvidos  a alteração da cifra seria marginal. A utilização desse tipo de estrutura não é ilegal. Ao contrário de algumas companhias que se apoiam nesse artifício para ocultar quem é seu real controlador  Eike não esconde que é ele quem está por trás dessas holdings. Por duas semanas a reportagem do Estado esperou por respostas da EBX sobre o assunto  mas a empresa preferiu não se manifestar a respeito. Sem diagnóstico. Advogados ouvidos pelo Estado dizem que é difícil fazer um diagnóstico preciso do motivo que levou Eike a optar por essa estrutura e ressaltam que cada empresa tem um objetivo diferente ao decidir abrir uma holding em outro país. Procurado  o grupo EBX não respondeu aos questionamentos. A principal motivação apontada em casos semelhantes é a redução de gastos com tributos. “O objetivo mais latente da criação das empresas offshore é buscar um cenário mais positivo em termos de benefícios fiscais relacionados ao Imposto de Renda e à Contribuição Social Sobre o Lucro”  explica o especialista em direito tributário Paulo Sigaud  da Aidar SBZ Advogados. É na OGX - empresa de óleo e gás e a mais valiosa entre as seis listadas na BM&FBovespa - que Eike detém o valor mais representativo em ações por meio de suas holdings estrangeiras. A fração de 61 22% do magnata  cujo discurso é fortemente marcado por elementos nacionalistas  equivale a R$ 11 bilhões. Já na OSX  companhia do setor de construção naval  o executivo tem quase R$ 2 bilhões em ações  relativos a uma fatia de 59 3% via suas offshores. As cifras mais baixas estão nas suas empresas de mineração MMX (minério de ferro) e CCX (carvão). Os números foram aferidos pela Economática com base nas cotações das ações das companhias do dia  8 de outubro. Especialistas explicam que alguns brasileiros usam offshores para vender e comprar ações de companhias de capital aberto no Brasil  aproveitando um benefício criado para investidores estrangeiros. Esse regime  implementado para fomentar o mercado brasileiro de capitais  lhes permite realizar esse tipo de operação com isenção de impostos. “Esse benefício foi criado para capital estrangeiro vindo para cá  mas muitos brasileiros aproveitam essa legislação  que está em vigor ainda”  explica o advogado Bruno Ferreira  do escritório Vieira  Rezende  Barbosa e Guerreiro. Não há elementos suficientes para dizer que esse seja o caso de Eike  no entanto. Há normas para regular a prática e instrumentos para identificar quem é o beneficiário final e verificar se é alguém que está em paraíso fiscal. Nesse caso  os benefícios podem ser suspensos. Além dos porcentuais mantidos por meio de empresas baseadas no exterior  o bilionário também detém ações como pessoa física  porém em menor escala. Eike possui diretamente 56 8% do capital da novata CCX (produtora de carvão)  que estreou em maio na bolsa. Na MPX  de geração de energia  ele tem 50 1% e na MMX  30%. Emaranhado.  As participações de Eike via holdings offshore nas empresas de capital aberto do grupo EBX  entretanto  podem superar a cifra de R$ 13 87 bilhões. Esse montante é relativo às ações detidas nas companhias listadas em bolsa que  por sua vez  possuem controladas que também têm como acionistas empresas de Eike no exterior. Um exemplo são os 30% que a Centennial Mining tem na MMX Corumbá subsidiária da MMX  por meio da EBX Brasil S.A. Essa empresa - que recentemente teve o filho de Eike  Thor Batista  nomeado como um dos diretores  sem designação específica - não é a holding EBX. Em resposta  na época  sobre o perfil dessa empresa a assessoria do grupo EBX informou apenas tratar-se de um dos “veículos de investimento”  sem entrar em detalhes sobre a definição cifrada. Nos comunicados divulgados à época da venda de frações da Centennial Brazilian e outras holdings ao fundo árabe  Eike revelou que os novos sócios teriam participação indireta também nas empresas de capital fechado do grupo  que não estão incluídos no levantamento feito pela Economática. Isso quer dizer que empresas de Eike no exterior também tinham parte do capital da REX (mercado imobiliário)  AUX (mineração de ouro) e IMX (entretenimento e exportes)  cujo valor não se sabe.,-
